Category,Match_Score,Extracted_Skills
BPO,0.13730170955764337,['excel']
CONSTRUCTION,0.13638021870098985,['communication']
DESIGNER,0.13596806893899244,['leadership']
FITNESS,0.1356916824451023,[]
TEACHER,0.1353355601992441,[]
CHEF,0.13390657367577233,['leadership']
ADVOCATE,0.13228385684128005,"['excel', 'communication', 'leadership']"
APPAREL,0.12865587585808416,['excel']
TEACHER,0.12635465698652767,['leadership']
APPAREL,0.12531487399353042,['excel']
CONSULTANT,0.12396806764158423,"['excel', 'leadership']"
BPO,0.12311073183789788,['leadership']
HEALTHCARE,0.12038261052568851,"['excel', 'react']"
CONSTRUCTION,0.11798114330974693,['excel']
CONSULTANT,0.11698327885272006,['excel']
CONSTRUCTION,0.11443112095762396,[]
AVIATION,0.11437851517710068,[]
HEALTHCARE,0.1135327940397465,['excel']
FINANCE,0.11325286354693538,['excel']
CHEF,0.11258695642923328,[]
DESIGNER,0.11249103864666671,[]
DESIGNER,0.11122560834244194,[]
APPAREL,0.10991902218521693,"['excel', 'leadership']"
CONSTRUCTION,0.1098114345296123,['excel']
PUBLIC-RELATIONS,0.10738951689571456,['excel']
AGRICULTURE,0.10693175245934125,[]
BPO,0.09966060790960451,['excel']
BANKING,0.09868094222304383,['leadership']
ENGINEERING,0.09844159907256313,['excel']
CONSULTANT,0.09768856340701505,[]
BANKING,0.09697827040129343,[]
CONSULTANT,0.0964302990400599,[]
AVIATION,0.09630285276503349,[]
ARTS,0.09571734585840712,[]
BANKING,0.09523994983342508,"['excel', 'leadership']"
FINANCE,0.09187152171357878,['excel']
BANKING,0.09074189045905982,['leadership']
DESIGNER,0.08608158000938824,[]
AGRICULTURE,0.08429788563468628,"['excel', 'communication']"
TEACHER,0.08420897634800725,['leadership']
BPO,0.08331927807579427,"['excel', 'communication']"
DIGITAL-MEDIA,0.08139581229601424,"['java', 'excel', 'leadership']"
DIGITAL-MEDIA,0.0798686148132612,['communication']
BPO,0.07330305331585055,"['excel', 'communication', 'leadership']"
FITNESS,0.06955890802897738,['leadership']
ENGINEERING,0.06598350340196904,"['java', 'communication']"
AVIATION,0.058023128488145975,[]
ADVOCATE,0.0,"['excel', 'leadership']"
BUSINESS-DEVELOPMENT,0.0,[]
BUSINESS-DEVELOPMENT,0.0,['leadership']
DIGITAL-MEDIA,0.0,[]
CHEF,0.0,[]
DESIGNER,0.0,['excel']
ENGINEERING,0.0,['leadership']
